2023-05-21 18:39: Experiment log path in: C:\旧电脑文件\毕业相关\第二个模型\TATCN\TARGCN\model\experiments\PEMSD4\20230521183948
2023-05-21 22:49: Train Epoch 154: 220/317 Loss: 15.973437
2023-05-21 22:49: Train Epoch 154: 240/317 Loss: 18.961555
2023-05-21 22:49: Train Epoch 154: 260/317 Loss: 18.210680
2023-05-21 22:49: Train Epoch 154: 280/317 Loss: 16.613438
2023-05-21 22:49: Train Epoch 154: 300/317 Loss: 17.919333
2023-05-21 22:50: **********Train Epoch 154: averaged Loss: 17.720415, tf_ratio: 1.000000
2023-05-21 22:50: **********Val Epoch 154: average Loss: 19.567255
2023-05-21 22:50: Train Epoch 155: 0/317 Loss: 18.301064
2023-05-21 22:50: Train Epoch 155: 20/317 Loss: 18.248781
2023-05-21 22:50: Train Epoch 155: 40/317 Loss: 18.850130
2023-05-21 22:50: Train Epoch 155: 60/317 Loss: 16.349714
2023-05-21 22:50: Train Epoch 155: 80/317 Loss: 17.145025
2023-05-21 22:50: Train Epoch 155: 100/317 Loss: 18.527531
2023-05-21 22:50: Train Epoch 155: 120/317 Loss: 16.180351
2023-05-21 22:50: Train Epoch 155: 140/317 Loss: 17.605152
2023-05-21 22:50: Train Epoch 155: 160/317 Loss: 16.966770
2023-05-21 22:51: Train Epoch 155: 180/317 Loss: 16.304045
2023-05-21 22:51: Train Epoch 155: 200/317 Loss: 17.911320
2023-05-21 22:51: Train Epoch 155: 220/317 Loss: 15.785280
2023-05-21 22:51: Train Epoch 155: 240/317 Loss: 17.064650
2023-05-21 22:51: Train Epoch 155: 260/317 Loss: 16.252522
2023-05-21 22:51: Train Epoch 155: 280/317 Loss: 16.481970
2023-05-21 22:51: Train Epoch 155: 300/317 Loss: 16.548758
2023-05-21 22:51: **********Train Epoch 155: averaged Loss: 17.688383, tf_ratio: 1.000000
2023-05-21 22:51: **********Val Epoch 155: average Loss: 19.465018
2023-05-21 22:51: Train Epoch 156: 0/317 Loss: 16.391525
2023-05-21 22:51: Train Epoch 156: 20/317 Loss: 16.078260
2023-05-21 22:51: Train Epoch 156: 40/317 Loss: 17.303778
2023-05-21 22:52: Train Epoch 156: 60/317 Loss: 16.011732
2023-05-21 22:52: Train Epoch 156: 80/317 Loss: 19.092827
2023-05-21 22:52: Train Epoch 156: 100/317 Loss: 18.679857
2023-05-21 22:52: Train Epoch 156: 120/317 Loss: 16.071112
2023-05-21 22:52: Train Epoch 156: 140/317 Loss: 17.341047
2023-05-21 22:52: Train Epoch 156: 160/317 Loss: 17.952026
2023-05-21 22:52: Train Epoch 156: 180/317 Loss: 18.147831
2023-05-21 22:52: Train Epoch 156: 200/317 Loss: 18.309942
2023-05-21 22:52: Train Epoch 156: 220/317 Loss: 17.512489
2023-05-21 22:52: Train Epoch 156: 240/317 Loss: 18.369871
2023-05-21 22:52: Train Epoch 156: 260/317 Loss: 19.012283
2023-05-21 22:52: Train Epoch 156: 280/317 Loss: 17.699448
2023-05-21 22:52: Train Epoch 156: 300/317 Loss: 17.597210
2023-05-21 22:53: **********Train Epoch 156: averaged Loss: 17.671095, tf_ratio: 1.000000
2023-05-21 22:53: **********Val Epoch 156: average Loss: 19.533267
2023-05-21 22:53: Train Epoch 157: 0/317 Loss: 18.192844
2023-05-21 22:53: Train Epoch 157: 20/317 Loss: 17.805805
2023-05-21 22:53: Train Epoch 157: 40/317 Loss: 17.191200
2023-05-21 22:53: Train Epoch 157: 60/317 Loss: 17.804758
2023-05-21 22:53: Train Epoch 157: 80/317 Loss: 18.117970
2023-05-21 22:53: Train Epoch 157: 100/317 Loss: 16.868444
2023-05-21 22:53: Train Epoch 157: 120/317 Loss: 16.743406
2023-05-21 22:53: Train Epoch 157: 140/317 Loss: 19.003887
2023-05-21 22:53: Train Epoch 157: 160/317 Loss: 16.732813
2023-05-21 22:53: Train Epoch 157: 180/317 Loss: 19.087671
2023-05-21 22:53: Train Epoch 157: 200/317 Loss: 17.209127
2023-05-21 22:54: Train Epoch 157: 220/317 Loss: 15.945152
2023-05-21 22:54: Train Epoch 157: 240/317 Loss: 18.611177
2023-05-21 22:54: Train Epoch 157: 260/317 Loss: 16.375750
2023-05-21 22:54: Train Epoch 157: 280/317 Loss: 20.425524
2023-05-21 22:54: Train Epoch 157: 300/317 Loss: 17.707323
2023-05-21 22:54: **********Train Epoch 157: averaged Loss: 17.587878, tf_ratio: 1.000000
2023-05-21 22:54: **********Val Epoch 157: average Loss: 19.444806
2023-05-21 22:54: Train Epoch 158: 0/317 Loss: 17.140110
2023-05-21 22:54: Train Epoch 158: 20/317 Loss: 17.436186
2023-05-21 22:54: Train Epoch 158: 40/317 Loss: 15.677410
2023-05-21 22:54: Train Epoch 158: 60/317 Loss: 17.830070
2023-05-21 22:54: Train Epoch 158: 80/317 Loss: 17.202011
2023-05-21 22:54: Train Epoch 158: 100/317 Loss: 17.778759
2023-05-21 22:55: Train Epoch 158: 120/317 Loss: 18.957479
2023-05-21 22:55: Train Epoch 158: 140/317 Loss: 19.100189
2023-05-21 22:55: Train Epoch 158: 160/317 Loss: 17.510649
2023-05-21 22:55: Train Epoch 158: 180/317 Loss: 18.829819
2023-05-21 22:55: Train Epoch 158: 200/317 Loss: 18.540331
2023-05-21 22:55: Train Epoch 158: 220/317 Loss: 16.258162
2023-05-21 22:55: Train Epoch 158: 240/317 Loss: 19.262466
2023-05-21 22:55: Train Epoch 158: 260/317 Loss: 17.184620
2023-05-21 22:55: Train Epoch 158: 280/317 Loss: 15.942232
2023-05-21 22:55: Train Epoch 158: 300/317 Loss: 17.058599
2023-05-21 22:55: **********Train Epoch 158: averaged Loss: 17.696100, tf_ratio: 1.000000
2023-05-21 22:55: **********Val Epoch 158: average Loss: 19.563334
2023-05-21 22:55: Train Epoch 159: 0/317 Loss: 18.457537
2023-05-21 22:56: Train Epoch 159: 20/317 Loss: 16.466103
2023-05-21 22:56: Train Epoch 159: 40/317 Loss: 15.628402
2023-05-21 22:56: Train Epoch 159: 60/317 Loss: 17.699684
2023-05-21 22:56: Train Epoch 159: 80/317 Loss: 17.117041
2023-05-21 22:56: Train Epoch 159: 100/317 Loss: 16.757044
2023-05-21 22:56: Train Epoch 159: 120/317 Loss: 16.363716
2023-05-21 22:56: Train Epoch 159: 140/317 Loss: 18.444706
2023-05-21 22:56: Train Epoch 159: 160/317 Loss: 20.083906
2023-05-21 22:56: Train Epoch 159: 180/317 Loss: 18.325186
2023-05-21 22:56: Train Epoch 159: 200/317 Loss: 18.239437
2023-05-21 22:56: Train Epoch 159: 220/317 Loss: 20.910061
2023-05-21 22:56: Train Epoch 159: 240/317 Loss: 17.924335
2023-05-21 22:57: Train Epoch 159: 260/317 Loss: 17.591257
2023-05-21 22:57: Train Epoch 159: 280/317 Loss: 19.187429
2023-05-21 22:57: Train Epoch 159: 300/317 Loss: 16.084309
2023-05-21 22:57: **********Train Epoch 159: averaged Loss: 17.632448, tf_ratio: 1.000000
2023-05-21 22:57: **********Val Epoch 159: average Loss: 19.620381
2023-05-21 22:57: Train Epoch 160: 0/317 Loss: 19.667837
2023-05-21 22:57: Train Epoch 160: 20/317 Loss: 16.649052
2023-05-21 22:57: Train Epoch 160: 40/317 Loss: 16.546656
2023-05-21 22:57: Train Epoch 160: 60/317 Loss: 17.385450
2023-05-21 22:57: Train Epoch 160: 80/317 Loss: 16.868029
2023-05-21 22:57: Train Epoch 160: 100/317 Loss: 18.284519
2023-05-21 22:57: Train Epoch 160: 120/317 Loss: 17.383554
2023-05-21 22:57: Train Epoch 160: 140/317 Loss: 17.788515
2023-05-21 22:58: Train Epoch 160: 160/317 Loss: 18.730436
2023-05-21 22:58: Train Epoch 160: 180/317 Loss: 16.761333
2023-05-21 22:58: Train Epoch 160: 200/317 Loss: 16.741175
2023-05-21 22:58: Train Epoch 160: 220/317 Loss: 17.570105
2023-05-21 22:58: Train Epoch 160: 240/317 Loss: 17.315073
2023-05-21 22:58: Train Epoch 160: 260/317 Loss: 16.790300
2023-05-21 22:58: Train Epoch 160: 280/317 Loss: 17.171890
2023-05-21 22:58: Train Epoch 160: 300/317 Loss: 19.454504
2023-05-21 22:58: **********Train Epoch 160: averaged Loss: 17.650110, tf_ratio: 1.000000
2023-05-21 22:58: **********Val Epoch 160: average Loss: 19.423747
2023-05-21 22:58: Train Epoch 161: 0/317 Loss: 19.884382
2023-05-21 22:59: Train Epoch 161: 20/317 Loss: 16.301350
2023-05-21 22:59: Train Epoch 161: 40/317 Loss: 16.824850
2023-05-21 22:59: Train Epoch 161: 60/317 Loss: 18.115679
2023-05-21 22:59: Train Epoch 161: 80/317 Loss: 15.855186
2023-05-21 22:59: Train Epoch 161: 100/317 Loss: 18.364719
2023-05-21 22:59: Train Epoch 161: 120/317 Loss: 15.857532
2023-05-21 22:59: Train Epoch 161: 140/317 Loss: 18.079084
2023-05-21 22:59: Train Epoch 161: 160/317 Loss: 16.971298
2023-05-21 22:59: Train Epoch 161: 180/317 Loss: 18.159550
2023-05-21 22:59: Train Epoch 161: 200/317 Loss: 18.213614
2023-05-21 22:59: Train Epoch 161: 220/317 Loss: 19.214802
2023-05-21 23:00: Train Epoch 161: 240/317 Loss: 17.848061
2023-05-21 23:00: Train Epoch 161: 260/317 Loss: 19.119995
2023-05-21 23:00: Train Epoch 161: 280/317 Loss: 17.410845
2023-05-21 23:00: Train Epoch 161: 300/317 Loss: 15.988905
2023-05-21 23:00: **********Train Epoch 161: averaged Loss: 17.571513, tf_ratio: 1.000000
2023-05-21 23:00: **********Val Epoch 161: average Loss: 19.505939
2023-05-21 23:00: Train Epoch 162: 0/317 Loss: 18.017929
2023-05-21 23:00: Train Epoch 162: 20/317 Loss: 17.770668
2023-05-21 23:00: Train Epoch 162: 40/317 Loss: 18.469730
2023-05-21 23:00: Train Epoch 162: 60/317 Loss: 17.988548
2023-05-21 23:00: Train Epoch 162: 80/317 Loss: 17.407396
2023-05-21 23:01: Train Epoch 162: 100/317 Loss: 17.149960
2023-05-21 23:01: Train Epoch 162: 120/317 Loss: 16.455633
2023-05-21 23:01: Train Epoch 162: 140/317 Loss: 20.592203
2023-05-21 23:01: Train Epoch 162: 160/317 Loss: 18.690744
2023-05-21 23:01: Train Epoch 162: 180/317 Loss: 17.836000
2023-05-21 23:01: Train Epoch 162: 200/317 Loss: 17.036732
2023-05-21 23:01: Train Epoch 162: 220/317 Loss: 18.032545
2023-05-21 23:01: Train Epoch 162: 240/317 Loss: 18.696022
2023-05-21 23:01: Train Epoch 162: 260/317 Loss: 17.774656
2023-05-21 23:01: Train Epoch 162: 280/317 Loss: 16.592293
2023-05-21 23:02: Train Epoch 162: 300/317 Loss: 19.573587
2023-05-21 23:02: **********Train Epoch 162: averaged Loss: 17.569618, tf_ratio: 1.000000
2023-05-21 23:02: **********Val Epoch 162: average Loss: 19.454459
2023-05-21 23:02: Train Epoch 163: 0/317 Loss: 17.696793
2023-05-21 23:02: Train Epoch 163: 20/317 Loss: 16.623344
2023-05-21 23:02: Train Epoch 163: 40/317 Loss: 19.542860
2023-05-21 23:02: Train Epoch 163: 60/317 Loss: 15.897288
2023-05-21 23:02: Train Epoch 163: 80/317 Loss: 15.860658
2023-05-21 23:02: Train Epoch 163: 100/317 Loss: 17.466215
2023-05-21 23:02: Train Epoch 163: 120/317 Loss: 19.001129
2023-05-21 23:02: Train Epoch 163: 140/317 Loss: 16.018152
2023-05-21 23:03: Train Epoch 163: 160/317 Loss: 14.331641
2023-05-21 23:03: Train Epoch 163: 180/317 Loss: 18.238302
2023-05-21 23:03: Train Epoch 163: 200/317 Loss: 18.926664
2023-05-21 23:03: Train Epoch 163: 220/317 Loss: 18.264257
2023-05-21 23:03: Train Epoch 163: 240/317 Loss: 18.920183
2023-05-21 23:03: Train Epoch 163: 260/317 Loss: 16.630726
2023-05-21 23:03: Train Epoch 163: 280/317 Loss: 16.628445
2023-05-21 23:03: Train Epoch 163: 300/317 Loss: 15.741418
2023-05-21 23:03: **********Train Epoch 163: averaged Loss: 17.535824, tf_ratio: 1.000000
2023-05-21 23:03: **********Val Epoch 163: average Loss: 19.786381
2023-05-21 23:03: Train Epoch 164: 0/317 Loss: 17.431568
2023-05-21 23:04: Train Epoch 164: 20/317 Loss: 16.392664
2023-05-21 23:04: Train Epoch 164: 40/317 Loss: 19.161547
2023-05-21 23:04: Train Epoch 164: 60/317 Loss: 16.229404
2023-05-21 23:04: Train Epoch 164: 80/317 Loss: 17.035479
2023-05-21 23:04: Train Epoch 164: 100/317 Loss: 17.694866
2023-05-21 23:04: Train Epoch 164: 120/317 Loss: 18.205479
2023-05-21 23:04: Train Epoch 164: 140/317 Loss: 14.850046
2023-05-21 23:04: Train Epoch 164: 160/317 Loss: 17.921589
2023-05-21 23:04: Train Epoch 164: 180/317 Loss: 16.377312
2023-05-21 23:04: Train Epoch 164: 200/317 Loss: 19.636953
2023-05-21 23:05: Train Epoch 164: 220/317 Loss: 17.266516
2023-05-21 23:05: Train Epoch 164: 240/317 Loss: 16.932213
2023-05-21 23:05: Train Epoch 164: 260/317 Loss: 15.105855
2023-05-21 23:05: Train Epoch 164: 280/317 Loss: 19.172234
2023-05-21 23:05: Train Epoch 164: 300/317 Loss: 18.243965
2023-05-21 23:05: **********Train Epoch 164: averaged Loss: 17.548081, tf_ratio: 1.000000
2023-05-21 23:05: **********Val Epoch 164: average Loss: 19.398251
2023-05-21 23:05: Train Epoch 165: 0/317 Loss: 17.048355
2023-05-21 23:05: Train Epoch 165: 20/317 Loss: 16.695797
2023-05-21 23:05: Train Epoch 165: 40/317 Loss: 17.319485
2023-05-21 23:06: Train Epoch 165: 60/317 Loss: 18.452621
2023-05-21 23:06: Train Epoch 165: 80/317 Loss: 15.550966
2023-05-21 23:06: Train Epoch 165: 100/317 Loss: 18.807785
2023-05-21 23:06: Train Epoch 165: 120/317 Loss: 15.957994
2023-05-21 23:06: Train Epoch 165: 140/317 Loss: 17.316536
2023-05-21 23:06: Train Epoch 165: 160/317 Loss: 19.119379
2023-05-21 23:06: Train Epoch 165: 180/317 Loss: 17.197275
2023-05-21 23:06: Train Epoch 165: 200/317 Loss: 18.304504
2023-05-21 23:06: Train Epoch 165: 220/317 Loss: 16.420376
2023-05-21 23:06: Train Epoch 165: 240/317 Loss: 17.352774
2023-05-21 23:06: Train Epoch 165: 260/317 Loss: 17.957729
2023-05-21 23:07: Train Epoch 165: 280/317 Loss: 16.712858
2023-05-21 23:07: Train Epoch 165: 300/317 Loss: 18.460392
2023-05-21 23:07: **********Train Epoch 165: averaged Loss: 17.525453, tf_ratio: 1.000000
2023-05-21 23:07: **********Val Epoch 165: average Loss: 19.535629
2023-05-21 23:07: Train Epoch 166: 0/317 Loss: 18.474184
2023-05-21 23:07: Train Epoch 166: 20/317 Loss: 16.823099
2023-05-21 23:07: Train Epoch 166: 40/317 Loss: 16.422247
2023-05-21 23:07: Train Epoch 166: 60/317 Loss: 17.147268
2023-05-21 23:07: Train Epoch 166: 80/317 Loss: 18.386396
2023-05-21 23:07: Train Epoch 166: 100/317 Loss: 18.799164
2023-05-21 23:08: Train Epoch 166: 120/317 Loss: 17.574800
2023-05-21 23:08: Train Epoch 166: 140/317 Loss: 16.404879
2023-05-21 23:08: Train Epoch 166: 160/317 Loss: 18.694077
2023-05-21 23:08: Train Epoch 166: 180/317 Loss: 16.931103
2023-05-21 23:08: Train Epoch 166: 200/317 Loss: 18.319973
2023-05-21 23:08: Train Epoch 166: 220/317 Loss: 16.814545
2023-05-21 23:08: Train Epoch 166: 240/317 Loss: 18.924927
2023-05-21 23:08: Train Epoch 166: 260/317 Loss: 16.900330
2023-05-21 23:08: Train Epoch 166: 280/317 Loss: 17.865953
2023-05-21 23:08: Train Epoch 166: 300/317 Loss: 19.283588
2023-05-21 23:08: **********Train Epoch 166: averaged Loss: 17.656323, tf_ratio: 1.000000
2023-05-21 23:09: **********Val Epoch 166: average Loss: 19.769464
2023-05-21 23:09: Train Epoch 167: 0/317 Loss: 15.591884
2023-05-21 23:09: Train Epoch 167: 20/317 Loss: 19.976177
2023-05-21 23:09: Train Epoch 167: 40/317 Loss: 16.295456
2023-05-21 23:09: Train Epoch 167: 60/317 Loss: 17.549828
2023-05-21 23:09: Train Epoch 167: 80/317 Loss: 18.100443
2023-05-21 23:09: Train Epoch 167: 100/317 Loss: 18.344805
2023-05-21 23:09: Train Epoch 167: 120/317 Loss: 18.944019
2023-05-21 23:09: Train Epoch 167: 140/317 Loss: 16.593653
2023-05-21 23:09: Train Epoch 167: 160/317 Loss: 15.584604
2023-05-21 23:09: Train Epoch 167: 180/317 Loss: 19.971525
2023-05-21 23:10: Train Epoch 167: 200/317 Loss: 16.360836
2023-05-21 23:10: Train Epoch 167: 220/317 Loss: 20.391401
2023-05-21 23:10: Train Epoch 167: 240/317 Loss: 17.240911
2023-05-21 23:10: Train Epoch 167: 260/317 Loss: 18.172945
2023-05-21 23:10: Train Epoch 167: 280/317 Loss: 16.707764
2023-05-21 23:10: Train Epoch 167: 300/317 Loss: 15.312210
2023-05-21 23:10: **********Train Epoch 167: averaged Loss: 17.605612, tf_ratio: 1.000000
2023-05-21 23:10: **********Val Epoch 167: average Loss: 19.602979
2023-05-21 23:10: Train Epoch 168: 0/317 Loss: 17.769024
2023-05-21 23:10: Train Epoch 168: 20/317 Loss: 20.536077
2023-05-21 23:10: Train Epoch 168: 40/317 Loss: 18.438126
2023-05-21 23:10: Train Epoch 168: 60/317 Loss: 16.712734
2023-05-21 23:10: Train Epoch 168: 80/317 Loss: 19.344137
2023-05-21 23:10: Train Epoch 168: 100/317 Loss: 18.926144
2023-05-21 23:11: Train Epoch 168: 120/317 Loss: 16.831736
2023-05-21 23:11: Train Epoch 168: 140/317 Loss: 15.865776
2023-05-21 23:11: Train Epoch 168: 160/317 Loss: 16.745268
2023-05-21 23:11: Train Epoch 168: 180/317 Loss: 18.343439
2023-05-21 23:11: Train Epoch 168: 200/317 Loss: 18.291471
2023-05-21 23:11: Train Epoch 168: 220/317 Loss: 19.127066
2023-05-21 23:11: Train Epoch 168: 240/317 Loss: 17.451374
2023-05-21 23:11: Train Epoch 168: 260/317 Loss: 16.720013
2023-05-21 23:11: Train Epoch 168: 280/317 Loss: 16.832634
2023-05-21 23:11: Train Epoch 168: 300/317 Loss: 17.695532
2023-05-21 23:11: **********Train Epoch 168: averaged Loss: 17.488356, tf_ratio: 1.000000
2023-05-21 23:11: **********Val Epoch 168: average Loss: 19.929325
2023-05-21 23:11: Train Epoch 169: 0/317 Loss: 17.401215
2023-05-21 23:12: Train Epoch 169: 20/317 Loss: 19.331583
2023-05-21 23:12: Train Epoch 169: 40/317 Loss: 18.314520
2023-05-21 23:12: Train Epoch 169: 60/317 Loss: 16.253563
2023-05-21 23:12: Train Epoch 169: 80/317 Loss: 16.349758
2023-05-21 23:12: Train Epoch 169: 100/317 Loss: 18.497149
2023-05-21 23:12: Train Epoch 169: 120/317 Loss: 17.321449
2023-05-21 23:12: Train Epoch 169: 140/317 Loss: 16.167580
2023-05-21 23:12: Train Epoch 169: 160/317 Loss: 17.311659
2023-05-21 23:12: Train Epoch 169: 180/317 Loss: 15.740968
2023-05-21 23:12: Train Epoch 169: 200/317 Loss: 15.365456
2023-05-21 23:12: Train Epoch 169: 220/317 Loss: 17.487854
2023-05-21 23:12: Train Epoch 169: 240/317 Loss: 16.347830
2023-05-21 23:13: Train Epoch 169: 260/317 Loss: 18.725592
2023-05-21 23:13: Train Epoch 169: 280/317 Loss: 17.917049
2023-05-21 23:13: Train Epoch 169: 300/317 Loss: 18.467627
2023-05-21 23:13: **********Train Epoch 169: averaged Loss: 17.552807, tf_ratio: 1.000000
2023-05-21 23:13: **********Val Epoch 169: average Loss: 19.621291
2023-05-21 23:13: Train Epoch 170: 0/317 Loss: 18.911743
2023-05-21 23:13: Train Epoch 170: 20/317 Loss: 17.848547
2023-05-21 23:13: Train Epoch 170: 40/317 Loss: 16.061066
2023-05-21 23:13: Train Epoch 170: 60/317 Loss: 16.263655
2023-05-21 23:13: Train Epoch 170: 80/317 Loss: 18.900551
2023-05-21 23:13: Train Epoch 170: 100/317 Loss: 16.687174
2023-05-21 23:13: Train Epoch 170: 120/317 Loss: 17.957571
2023-05-21 23:13: Train Epoch 170: 140/317 Loss: 15.201045
2023-05-21 23:14: Train Epoch 170: 160/317 Loss: 17.041567
2023-05-21 23:14: Train Epoch 170: 180/317 Loss: 18.757299
2023-05-21 23:14: Train Epoch 170: 200/317 Loss: 17.423368
2023-05-21 23:14: Train Epoch 170: 220/317 Loss: 18.337099
2023-05-21 23:14: Train Epoch 170: 240/317 Loss: 19.240908
2023-05-21 23:14: Train Epoch 170: 260/317 Loss: 16.570724
2023-05-21 23:14: Train Epoch 170: 280/317 Loss: 16.382820
2023-05-21 23:14: Train Epoch 170: 300/317 Loss: 16.412451
2023-05-21 23:14: **********Train Epoch 170: averaged Loss: 17.535831, tf_ratio: 1.000000
2023-05-21 23:14: **********Val Epoch 170: average Loss: 19.524415
2023-05-21 23:14: Train Epoch 171: 0/317 Loss: 16.934385
2023-05-21 23:14: Train Epoch 171: 20/317 Loss: 18.199553
2023-05-21 23:14: Train Epoch 171: 40/317 Loss: 16.181171
2023-05-21 23:15: Train Epoch 171: 60/317 Loss: 16.918156
2023-05-21 23:15: Train Epoch 171: 80/317 Loss: 17.451742
2023-05-21 23:15: Train Epoch 171: 100/317 Loss: 15.900718
2023-05-21 23:15: Train Epoch 171: 120/317 Loss: 18.073812
2023-05-21 23:15: Train Epoch 171: 140/317 Loss: 17.774349
2023-05-21 23:15: Train Epoch 171: 160/317 Loss: 17.162563
2023-05-21 23:15: Train Epoch 171: 180/317 Loss: 15.732145
2023-05-21 23:15: Train Epoch 171: 200/317 Loss: 16.211565
2023-05-21 23:15: Train Epoch 171: 220/317 Loss: 20.124744
2023-05-21 23:15: Train Epoch 171: 240/317 Loss: 17.021801
2023-05-21 23:15: Train Epoch 171: 260/317 Loss: 19.625763
2023-05-21 23:15: Train Epoch 171: 280/317 Loss: 16.388548
2023-05-21 23:16: Train Epoch 171: 300/317 Loss: 18.670238
2023-05-21 23:16: **********Train Epoch 171: averaged Loss: 17.493068, tf_ratio: 1.000000
2023-05-21 23:16: **********Val Epoch 171: average Loss: 19.561287
2023-05-21 23:16: Train Epoch 172: 0/317 Loss: 17.160141
2023-05-21 23:16: Train Epoch 172: 20/317 Loss: 16.878153
2023-05-21 23:16: Train Epoch 172: 40/317 Loss: 17.158205
2023-05-21 23:16: Train Epoch 172: 60/317 Loss: 18.537727
2023-05-21 23:16: Train Epoch 172: 80/317 Loss: 17.730427
2023-05-21 23:16: Train Epoch 172: 100/317 Loss: 16.817045
2023-05-21 23:16: Train Epoch 172: 120/317 Loss: 16.875898
2023-05-21 23:16: Train Epoch 172: 140/317 Loss: 16.198717
2023-05-21 23:16: Train Epoch 172: 160/317 Loss: 19.175251
2023-05-21 23:16: Train Epoch 172: 180/317 Loss: 19.989632
2023-05-21 23:17: Train Epoch 172: 200/317 Loss: 17.732229
2023-05-21 23:17: Train Epoch 172: 220/317 Loss: 18.135307
2023-05-21 23:17: Train Epoch 172: 240/317 Loss: 17.368526
2023-05-21 23:17: Train Epoch 172: 260/317 Loss: 17.335972
2023-05-21 23:17: Train Epoch 172: 280/317 Loss: 18.179949
2023-05-21 23:17: Train Epoch 172: 300/317 Loss: 18.612858
2023-05-21 23:17: **********Train Epoch 172: averaged Loss: 17.512977, tf_ratio: 1.000000
2023-05-21 23:17: **********Val Epoch 172: average Loss: 19.416588
2023-05-21 23:17: Train Epoch 173: 0/317 Loss: 16.875608
2023-05-21 23:17: Train Epoch 173: 20/317 Loss: 18.600782
2023-05-21 23:17: Train Epoch 173: 40/317 Loss: 16.767708
2023-05-21 23:17: Train Epoch 173: 60/317 Loss: 16.076691
2023-05-21 23:18: Train Epoch 173: 80/317 Loss: 15.381793
2023-05-21 23:18: Train Epoch 173: 100/317 Loss: 16.289646
2023-05-21 23:18: Train Epoch 173: 120/317 Loss: 17.051725
2023-05-21 23:18: Train Epoch 173: 140/317 Loss: 17.116564
2023-05-21 23:18: Train Epoch 173: 160/317 Loss: 17.956640
2023-05-21 23:18: Train Epoch 173: 180/317 Loss: 18.330118
2023-05-21 23:18: Train Epoch 173: 200/317 Loss: 17.425789
2023-05-21 23:18: Train Epoch 173: 220/317 Loss: 17.285955
2023-05-21 23:18: Train Epoch 173: 240/317 Loss: 17.147518
2023-05-21 23:18: Train Epoch 173: 260/317 Loss: 17.289145
2023-05-21 23:18: Train Epoch 173: 280/317 Loss: 18.672457
2023-05-21 23:18: Train Epoch 173: 300/317 Loss: 17.972496
2023-05-21 23:19: **********Train Epoch 173: averaged Loss: 17.455594, tf_ratio: 1.000000
2023-05-21 23:19: **********Val Epoch 173: average Loss: 19.565021
